,date,value,avg_last_5
366,2023-01-08 19:20:00,0.29044734635620356,0.2879392229442125
367,2023-01-08 19:35:00,0.29244984019879616,0.2888157826274397
368,2023-01-08 19:50:00,0.29020632735490703,0.28952983189689874
369,2023-01-08 20:05:00,0.2892479214337914,0.289943197582616
370,2023-01-08 20:20:00,0.28928197189352406,0.29032668144744445
371,2023-01-08 20:35:00,0.28884498644105333,0.2900062094644144
372,2023-01-08 20:50:00,0.28860071438540463,0.2892363843017361
373,2023-01-08 21:00:00,0.2888407917592997,0.2889632771826146
374,2023-01-08 21:15:00,0.2897840274184422,0.2890704983795448
375,2023-01-08 21:30:00,0.2899153559907688,0.28919717519899374
376,2023-01-08 21:45:00,0.2898752016180782,0.28940321823439874
377,2023-01-08 22:00:00,0.29005902834548064,0.28969488102641394
378,2023-01-08 22:15:00,0.2915995796121378,0.2902466385969816
379,2023-01-08 22:30:00,0.29152808371264033,0.29059544985582114
380,2023-01-08 22:45:00,0.2916094069072635,0.29093426003912015
381,2023-01-08 23:00:00,0.2926276724666086,0.29148475420882614
382,2023-01-08 23:10:00,0.29226012693153525,0.2919249739260371
383,2023-01-08 23:25:00,0.29166558005350857,0.2919381740143112
384,2023-01-08 23:40:00,0.2921078195971959,0.29205412119122237
385,2023-01-08 23:55:00,0.29106844618173433,0.2919459290461165
386,2023-01-09 00:10:00,0.2906302378736285,0.2915464421275205
387,2023-01-09 00:25:00,0.291069770910524,0.29130837092331824
388,2023-01-09 00:40:00,0.29082056883737634,0.2911393686800918
389,2023-01-09 00:55:00,0.2906817695123437,0.29085415866312136
390,2023-01-09 01:05:00,0.29085623542245337,0.2908117165112652
391,2023-01-09 01:20:00,0.2945042286798748,0.2915865146725144
392,2023-01-09 01:35:00,0.2935221765414062,0.2920769957986909
393,2023-01-09 01:50:00,0.29359609046032853,0.29263210012328134
394,2023-01-09 02:05:00,0.2974866066612859,0.2939930675530698
395,2023-01-09 02:20:00,0.2974053798328242,0.29530289643514396
396,2023-01-09 02:35:00,0.29900403426861066,0.2962028575528911
397,2023-01-09 02:50:00,0.2990416342791091,0.2973067491004317
398,2023-01-09 03:00:00,0.30577875815911304,0.29974328264018857
399,2023-01-09 03:15:00,0.3128901713839199,0.30282399558471534
400,2023-01-09 03:30:00,0.31724325847123463,0.3067915713123975
401,2023-01-09 03:45:00,0.3245691780056541,0.31190460005980614
402,2023-01-09 04:00:00,0.3400793715462147,0.32011214751322725
403,2023-01-09 04:15:00,0.3347186264209454,0.32590012116559375
404,2023-01-09 04:30:00,0.3338991647730702,0.3301019198434238
405,2023-01-09 04:45:00,0.3325292062713927,0.3331591094034554
406,2023-01-09 04:55:00,0.3307444894649131,0.3343941716953072
407,2023-01-09 05:10:00,0.3290945013967153,0.33219719766540734
408,2023-01-09 05:25:00,0.3298118842735414,0.33121584923592656
409,2023-01-09 05:40:00,0.32980009666939075,0.33039603561519065
410,2023-01-09 05:55:00,0.3295556541223079,0.3298013251853737
411,2023-01-09 06:10:00,0.3318970805565208,0.33003184340369524
412,2023-01-09 06:25:00,0.33151026035829245,0.3305149951960107
413,2023-01-09 06:40:00,0.3311782802609015,0.3307882743934827
414,2023-01-09 06:50:00,0.33125732898144805,0.33107972085589416
415,2023-01-09 07:05:00,0.33043295584222826,0.3312551811998782
416,2023-01-09 07:20:00,0.3310231865056515,0.3310804023897044
417,2023-01-09 07:35:00,0.330514381504931,0.3308812266190321
418,2023-01-09 07:50:00,0.3308566648246939,0.33081690353179055
419,2023-01-09 08:05:00,0.32923380498411825,0.3304121987323246
420,2023-01-09 08:20:00,0.3272648028202033,0.3297785681279196
421,2023-01-09 08:35:00,0.3277365951106898,0.3291212498489272
422,2023-01-09 08:45:00,0.327849511617088,0.32858827587135864
423,2023-01-09 09:00:00,0.3262801630586963,0.3276729755181591
424,2023-01-09 09:15:00,0.3250477179449788,0.3268357581103312
425,2023-01-09 09:30:00,0.32698764539293135,0.3267803266248769
426,2023-01-09 09:45:00,0.3259123285282945,0.3264154733083978
427,2023-01-09 10:00:00,0.325912575601172,0.3260280861052146
428,2023-01-09 10:15:00,0.3257883910219783,0.325929731697871
429,2023-01-09 10:30:00,0.32391436186046785,0.3257030604809688
430,2023-01-09 10:40:00,0.3235768521417175,0.32502090183072607
431,2023-01-09 10:55:00,0.3248127706874753,0.3248009902625622
432,2023-01-09 11:10:00,0.32429459038121056,0.32447739321856994
433,2023-01-09 11:25:00,0.32556896900042076,0.3244335088142584
434,2023-01-09 11:40:00,0.3280659971794325,0.3252638358780513
435,2023-01-09 11:55:00,0.3276291914473452,0.3260743037391769
436,2023-01-09 12:10:00,0.3268722181499443,0.32648619323167066
437,2023-01-09 12:25:00,0.3278986764664377,0.32720701044871614
438,2023-01-09 12:35:00,0.3272483074511122,0.3275428781388544
439,2023-01-09 12:50:00,0.32539157293390814,0.3270079932897495
440,2023-01-09 13:05:00,0.3233277830427131,0.32614771160882305
441,2023-01-09 13:20:00,0.3241237546089351,0.32559801890062123
442,2023-01-09 13:35:00,0.32396461180782765,0.32481120596889923
443,2023-01-09 13:50:00,0.3230766437515884,0.3239768732289945
444,2023-01-09 14:05:00,0.3228992783548001,0.3234784143131729
445,2023-01-09 14:20:00,0.32340017390806935,0.3234928924862441
446,2023-01-09 14:30:00,0.32329523880407113,0.32332718932527127
447,2023-01-09 14:45:00,0.3234950766580953,0.32323328229532483
448,2023-01-09 15:00:00,0.324197467453588,0.32345744703572477
449,2023-01-09 15:15:00,0.3242048790412272,0.3237185671730102
450,2023-01-09 15:30:00,0.32437028584200217,0.3239125895597968
451,2023-01-09 15:45:00,0.32506787499367945,0.32426711679771847
452,2023-01-09 16:00:00,0.31989933402375414,0.3235479682708502
453,2023-01-09 16:15:00,0.31931345625926366,0.3225711660319853
454,2023-01-09 16:30:00,0.31981050757245755,0.32169229173823133
455,2023-01-09 16:40:00,0.31941439931597326,0.32070111443302557
456,2023-01-09 16:55:00,0.32020226721021317,0.3197279928763323
457,2023-01-09 17:10:00,0.32137939935927623,0.32002400594343683
458,2023-01-09 17:25:00,0.32002132089730073,0.3201655788710442
459,2023-01-09 17:40:00,0.3213298104077113,0.32046943943809497
460,2023-01-09 17:55:00,0.32270668275132364,0.321127896125165
461,2023-01-09 18:10:00,0.3228478443766392,0.32165701155845017
462,2023-01-09 18:25:00,0.32238493762711323,0.3218581192120176
463,2023-01-09 18:35:00,0.3234851796134693,0.32255089095525136
464,2023-01-09 18:50:00,0.3237994348134082,0.3230448158363907
465,2023-01-09 19:05:00,0.3217305955611774,0.32284959839836147
466,2023-01-09 19:20:00,0.32326719638327356,0.3229334687996884
467,2023-01-09 19:35:00,0.32193953487797317,0.32284438824986034
468,2023-01-09 19:50:00,0.3217649730843045,0.3225003469440274
469,2023-01-09 20:05:00,0.32233645285761986,0.32220775055286965
470,2023-01-09 20:20:00,0.3212718103693339,0.322115993514501
471,2023-01-09 20:30:00,0.3197299034621856,0.32140853493028343
472,2023-01-09 20:45:00,0.31608846983498834,0.32023832192168644
473,2023-01-09 21:00:00,0.31665570431019774,0.3192164681668651
474,2023-01-09 21:15:00,0.3159281659060094,0.317934810776543
475,2023-01-09 21:30:00,0.3162300170511186,0.31692645211289994
476,2023-01-09 21:45:00,0.3168922172632495,0.3163589148731127
477,2023-01-09 22:00:00,0.3166172745610144,0.31646467581831794
478,2023-01-09 22:15:00,0.3135629964679035,0.3158461342498591
479,2023-01-09 22:25:00,0.3148090737723832,0.3156223158231338
480,2023-01-09 22:40:00,0.31185878707372244,0.31474806982765463
481,2023-01-09 22:55:00,0.3115429127355948,0.31367820892212367
482,2023-01-09 23:10:00,0.31273606603637294,0.3129019672171954
483,2023-01-09 23:25:00,0.3133136730627729,0.31285210253616924
484,2023-01-09 23:40:00,0.3162158485889327,0.3131334574994792
485,2023-01-09 23:55:00,0.3154591616943257,0.3138535324235998
486,2023-01-10 00:10:00,0.31548408010549395,0.31464176589757964
487,2023-01-10 00:20:00,0.3163042409747963,0.3153554008852643
488,2023-01-10 00:35:00,0.31667953312765074,0.3160285728982399
489,2023-01-10 00:50:00,0.31710990826821844,0.31620738483409705
490,2023-01-10 01:05:00,0.31695049338739273,0.31650565117271046
491,2023-01-10 01:20:00,0.3151174168237035,0.31643231851635234
492,2023-01-10 01:35:00,0.3157035917771112,0.3163121886768153
493,2023-01-10 01:50:00,0.3167738425531054,0.31633105056190625
494,2023-01-10 02:05:00,0.31714704353868867,0.3163384776160003
